Edad Simple;Provincias;Sexo;Periodo;Total
44 años;02 Albacete;Hombres;1 de julio de 2020;3.185,751342
44 años;02 Albacete;Mujeres;1 de julio de 2020;3.136,573364
44 años;03 Alicante/Alacant;Hombres;1 de julio de 2020;16.189,318994
44 años;03 Alicante/Alacant;Mujeres;1 de julio de 2020;15.596,304666
44 años;04 Almería;Hombres;1 de julio de 2020;6.359,909656
44 años;04 Almería;Mujeres;1 de julio de 2020;5.939,102580
44 años;01 Araba/Álava;Hombres;1 de julio de 2020;2.903,850773
44 años;01 Araba/Álava;Mujeres;1 de julio de 2020;2.832,026007
44 años;33 Asturias;Hombres;1 de julio de 2020;8.785,268488
44 años;33 Asturias;Mujeres;1 de julio de 2020;8.602,068430
44 años;05 Ávila;Hombres;1 de julio de 2020;1.251,378437
44 años;05 Ávila;Mujeres;1 de julio de 2020;1.123,456008
44 años;06 Badajoz;Hombres;1 de julio de 2020;5.215,142606
44 años;06 Badajoz;Mujeres;1 de julio de 2020;5.094,728838
44 años;07 Balears, Illes;Hombres;1 de julio de 2020;11.576,956098
44 años;07 Balears, Illes;Mujeres;1 de julio de 2020;10.553,217148
44 años;08 Barcelona;Hombres;1 de julio de 2020;49.327,965272
44 años;08 Barcelona;Mujeres;1 de julio de 2020;49.379,307416
44 años;48 Bizkaia;Hombres;1 de julio de 2020;9.370,866988
44 años;48 Bizkaia;Mujeres;1 de julio de 2020;9.614,654258
44 años;09 Burgos;Hombres;1 de julio de 2020;2.964,639175
44 años;09 Burgos;Mujeres;1 de julio de 2020;2.768,478978
44 años;10 Cáceres;Hombres;1 de julio de 2020;2.920,279969
44 años;10 Cáceres;Mujeres;1 de julio de 2020;2.748,435509
44 años;11 Cádiz;Hombres;1 de julio de 2020;10.730,438017
44 años;11 Cádiz;Mujeres;1 de julio de 2020;10.487,834860
44 años;39 Cantabria;Hombres;1 de julio de 2020;5.101,114030
44 años;39 Cantabria;Mujeres;1 de julio de 2020;5.066,187439
44 años;12 Castellón/Castelló;Hombres;1 de julio de 2020;5.138,695979
44 años;12 Castellón/Castelló;Mujeres;1 de julio de 2020;4.952,307026
44 años;13 Ciudad Real;Hombres;1 de julio de 2020;3.783,136056
44 años;13 Ciudad Real;Mujeres;1 de julio de 2020;3.698,135004
44 años;14 Córdoba;Hombres;1 de julio de 2020;6.043,207452
44 años;14 Córdoba;Mujeres;1 de julio de 2020;5.882,997568
44 años;15 Coruña, A;Hombres;1 de julio de 2020;9.732,254292
44 años;15 Coruña, A;Mujeres;1 de julio de 2020;9.832,185174
44 años;16 Cuenca;Hombres;1 de julio de 2020;1.576,596243
44 años;16 Cuenca;Mujeres;1 de julio de 2020;1.421,696028
44 años;20 Gipuzkoa;Hombres;1 de julio de 2020;5.994,482922
44 años;20 Gipuzkoa;Mujeres;1 de julio de 2020;5.840,405863
44 años;17 Girona;Hombres;1 de julio de 2020;6.536,207403
44 años;17 Girona;Mujeres;1 de julio de 2020;6.343,048250
44 años;18 Granada;Hombres;1 de julio de 2020;7.406,793486
44 años;18 Granada;Mujeres;1 de julio de 2020;7.229,741539
44 años;19 Guadalajara;Hombres;1 de julio de 2020;2.574,164262
44 años;19 Guadalajara;Mujeres;1 de julio de 2020;2.438,005949
44 años;21 Huelva;Hombres;1 de julio de 2020;4.641,287303
44 años;21 Huelva;Mujeres;1 de julio de 2020;4.678,165600
44 años;22 Huesca;Hombres;1 de julio de 2020;1.851,657187
44 años;22 Huesca;Mujeres;1 de julio de 2020;1.675,044448
44 años;23 Jaén;Hombres;1 de julio de 2020;4.729,968718
44 años;23 Jaén;Mujeres;1 de julio de 2020;4.439,314417
44 años;24 León;Hombres;1 de julio de 2020;3.387,982092
44 años;24 León;Mujeres;1 de julio de 2020;3.396,504892
44 años;25 Lleida;Hombres;1 de julio de 2020;4.006,328164
44 años;25 Lleida;Mujeres;1 de julio de 2020;3.462,992594
44 años;27 Lugo;Hombres;1 de julio de 2020;2.433,940029
44 años;27 Lugo;Mujeres;1 de julio de 2020;2.525,728935
44 años;28 Madrid;Hombres;1 de julio de 2020;59.973,647703
44 años;28 Madrid;Mujeres;1 de julio de 2020;61.657,133769
44 años;29 Málaga;Hombres;1 de julio de 2020;14.591,992799
44 años;29 Málaga;Mujeres;1 de julio de 2020;14.473,998874
44 años;30 Murcia;Hombres;1 de julio de 2020;13.476,194372
44 años;30 Murcia;Mujeres;1 de julio de 2020;12.396,329013
44 años;31 Navarra;Hombres;1 de julio de 2020;5.633,076432
44 años;31 Navarra;Mujeres;1 de julio de 2020;5.495,516695
44 años;32 Ourense;Hombres;1 de julio de 2020;2.232,749152
44 años;32 Ourense;Mujeres;1 de julio de 2020;2.358,752198
44 años;34 Palencia;Hombres;1 de julio de 2020;1.130,012021
44 años;34 Palencia;Mujeres;1 de julio de 2020;1.146,682182
44 años;35 Palmas, Las;Hombres;1 de julio de 2020;10.432,004329
44 años;35 Palmas, Las;Mujeres;1 de julio de 2020;9.912,176184
44 años;36 Pontevedra;Hombres;1 de julio de 2020;8.500,478060
44 años;36 Pontevedra;Mujeres;1 de julio de 2020;8.596,004010
44 años;26 Rioja, La;Hombres;1 de julio de 2020;2.764,777266
44 años;26 Rioja, La;Mujeres;1 de julio de 2020;2.624,005651
44 años;37 Salamanca;Hombres;1 de julio de 2020;2.339,752841
44 años;37 Salamanca;Mujeres;1 de julio de 2020;2.314,189245
44 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2020;9.816,421075
44 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2020;9.565,320966
44 años;40 Segovia;Hombres;1 de julio de 2020;1.161,332372
44 años;40 Segovia;Mujeres;1 de julio de 2020;1.184,094091
44 años;41 Sevilla;Hombres;1 de julio de 2020;17.106,585628
44 años;41 Sevilla;Mujeres;1 de julio de 2020;17.097,944176
44 años;42 Soria;Hombres;1 de julio de 2020;672,941717
44 años;42 Soria;Mujeres;1 de julio de 2020;650,214161
44 años;43 Tarragona;Hombres;1 de julio de 2020;7.283,392582
44 años;43 Tarragona;Mujeres;1 de julio de 2020;6.975,196926
44 años;44 Teruel;Hombres;1 de julio de 2020;993,091195
44 años;44 Teruel;Mujeres;1 de julio de 2020;898,618255
44 años;45 Toledo;Hombres;1 de julio de 2020;6.301,319817
44 años;45 Toledo;Mujeres;1 de julio de 2020;5.888,502268
44 años;46 Valencia/València;Hombres;1 de julio de 2020;22.917,476530
44 años;46 Valencia/València;Mujeres;1 de julio de 2020;22.168,270424
44 años;47 Valladolid;Hombres;1 de julio de 2020;4.623,730803
44 años;47 Valladolid;Mujeres;1 de julio de 2020;4.410,050278
44 años;49 Zamora;Hombres;1 de julio de 2020;1.243,975906
44 años;49 Zamora;Mujeres;1 de julio de 2020;1.168,960114
44 años;50 Zaragoza;Hombres;1 de julio de 2020;8.539,282010
44 años;50 Zaragoza;Mujeres;1 de julio de 2020;8.162,998698
44 años;51 Ceuta;Hombres;1 de julio de 2020;686,624215
44 años;51 Ceuta;Mujeres;1 de julio de 2020;625,748511
44 años;52 Melilla;Hombres;1 de julio de 2020;548,176595
44 años;52 Melilla;Mujeres;1 de julio de 2020;545,163531
45 años;02 Albacete;Hombres;1 de julio de 2020;3.193,888919
45 años;02 Albacete;Mujeres;1 de julio de 2020;3.092,736095
45 años;03 Alicante/Alacant;Hombres;1 de julio de 2020;16.093,980713
45 años;03 Alicante/Alacant;Mujeres;1 de julio de 2020;15.519,575068
45 años;04 Almería;Hombres;1 de julio de 2020;6.130,271521
45 años;04 Almería;Mujeres;1 de julio de 2020;5.743,272557
45 años;01 Araba/Álava;Hombres;1 de julio de 2020;2.813,715205
45 años;01 Araba/Álava;Mujeres;1 de julio de 2020;2.767,714052
45 años;33 Asturias;Hombres;1 de julio de 2020;8.639,284508
45 años;33 Asturias;Mujeres;1 de julio de 2020;8.634,744943
45 años;05 Ávila;Hombres;1 de julio de 2020;1.246,987630
45 años;05 Ávila;Mujeres;1 de julio de 2020;1.116,621101
45 años;06 Badajoz;Hombres;1 de julio de 2020;5.221,063463
45 años;06 Badajoz;Mujeres;1 de julio de 2020;5.053,533892
45 años;07 Balears, Illes;Hombres;1 de julio de 2020;11.447,713487
45 años;07 Balears, Illes;Mujeres;1 de julio de 2020;10.509,336637
45 años;08 Barcelona;Hombres;1 de julio de 2020;49.635,951138
45 años;08 Barcelona;Mujeres;1 de julio de 2020;49.133,570164
45 años;48 Bizkaia;Hombres;1 de julio de 2020;9.308,078580
45 años;48 Bizkaia;Mujeres;1 de julio de 2020;9.518,850502
45 años;09 Burgos;Hombres;1 de julio de 2020;2.908,845889
45 años;09 Burgos;Mujeres;1 de julio de 2020;2.775,136797
45 años;10 Cáceres;Hombres;1 de julio de 2020;2.865,496532
45 años;10 Cáceres;Mujeres;1 de julio de 2020;2.748,160339
45 años;11 Cádiz;Hombres;1 de julio de 2020;10.707,300858
45 años;11 Cádiz;Mujeres;1 de julio de 2020;10.363,177167
45 años;39 Cantabria;Hombres;1 de julio de 2020;5.040,477697
45 años;39 Cantabria;Mujeres;1 de julio de 2020;4.883,741790
45 años;12 Castellón/Castelló;Hombres;1 de julio de 2020;4.985,960710
45 años;12 Castellón/Castelló;Mujeres;1 de julio de 2020;4.911,468159
45 años;13 Ciudad Real;Hombres;1 de julio de 2020;3.776,598716
45 años;13 Ciudad Real;Mujeres;1 de julio de 2020;3.683,153978
45 años;14 Córdoba;Hombres;1 de julio de 2020;5.983,651386
45 años;14 Córdoba;Mujeres;1 de julio de 2020;5.891,622037
45 años;15 Coruña, A;Hombres;1 de julio de 2020;9.583,569755
45 años;15 Coruña, A;Mujeres;1 de julio de 2020;9.730,240854
45 años;16 Cuenca;Hombres;1 de julio de 2020;1.527,952176
45 años;16 Cuenca;Mujeres;1 de julio de 2020;1.414,830045
45 años;20 Gipuzkoa;Hombres;1 de julio de 2020;5.975,075868
45 años;20 Gipuzkoa;Mujeres;1 de julio de 2020;5.889,489421
45 años;17 Girona;Hombres;1 de julio de 2020;6.552,176827
45 años;17 Girona;Mujeres;1 de julio de 2020;6.285,411922
45 años;18 Granada;Hombres;1 de julio de 2020;7.378,138965
45 años;18 Granada;Mujeres;1 de julio de 2020;7.190,752994
45 años;19 Guadalajara;Hombres;1 de julio de 2020;2.594,515425
45 años;19 Guadalajara;Mujeres;1 de julio de 2020;2.316,531167
45 años;21 Huelva;Hombres;1 de julio de 2020;4.507,028789
45 años;21 Huelva;Mujeres;1 de julio de 2020;4.588,614839
45 años;22 Huesca;Hombres;1 de julio de 2020;1.853,471175
45 años;22 Huesca;Mujeres;1 de julio de 2020;1.649,468402
45 años;23 Jaén;Hombres;1 de julio de 2020;4.655,803373
45 años;23 Jaén;Mujeres;1 de julio de 2020;4.481,721586
45 años;24 León;Hombres;1 de julio de 2020;3.355,693472
45 años;24 León;Mujeres;1 de julio de 2020;3.419,628130
45 años;25 Lleida;Hombres;1 de julio de 2020;3.877,440459
45 años;25 Lleida;Mujeres;1 de julio de 2020;3.430,088985
45 años;27 Lugo;Hombres;1 de julio de 2020;2.480,365214
45 años;27 Lugo;Mujeres;1 de julio de 2020;2.457,319596
45 años;28 Madrid;Hombres;1 de julio de 2020;59.399,576849
45 años;28 Madrid;Mujeres;1 de julio de 2020;61.200,705717
45 años;29 Málaga;Hombres;1 de julio de 2020;14.423,746496
45 años;29 Málaga;Mujeres;1 de julio de 2020;14.283,732537
45 años;30 Murcia;Hombres;1 de julio de 2020;13.329,570924
45 años;30 Murcia;Mujeres;1 de julio de 2020;12.336,103440
45 años;31 Navarra;Hombres;1 de julio de 2020;5.593,520129
45 años;31 Navarra;Mujeres;1 de julio de 2020;5.457,519194
45 años;32 Ourense;Hombres;1 de julio de 2020;2.223,254455
45 años;32 Ourense;Mujeres;1 de julio de 2020;2.263,056951
45 años;34 Palencia;Hombres;1 de julio de 2020;1.168,001106
45 años;34 Palencia;Mujeres;1 de julio de 2020;1.109,789791
45 años;35 Palmas, Las;Hombres;1 de julio de 2020;10.685,945830
45 años;35 Palmas, Las;Mujeres;1 de julio de 2020;10.146,083071
45 años;36 Pontevedra;Hombres;1 de julio de 2020;8.445,961789
45 años;36 Pontevedra;Mujeres;1 de julio de 2020;8.343,972194
45 años;26 Rioja, La;Hombres;1 de julio de 2020;2.746,787141
45 años;26 Rioja, La;Mujeres;1 de julio de 2020;2.547,704873
45 años;37 Salamanca;Hombres;1 de julio de 2020;2.363,101401
45 años;37 Salamanca;Mujeres;1 de julio de 2020;2.357,930194
45 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2020;9.857,483223
45 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2020;9.615,927511
45 años;40 Segovia;Hombres;1 de julio de 2020;1.225,830299
45 años;40 Segovia;Mujeres;1 de julio de 2020;1.173,000784
45 años;41 Sevilla;Hombres;1 de julio de 2020;16.860,937208
45 años;41 Sevilla;Mujeres;1 de julio de 2020;16.992,093409
45 años;42 Soria;Hombres;1 de julio de 2020;673,857085
45 años;42 Soria;Mujeres;1 de julio de 2020;625,028638
45 años;43 Tarragona;Hombres;1 de julio de 2020;7.210,641407
45 años;43 Tarragona;Mujeres;1 de julio de 2020;6.794,955315
45 años;44 Teruel;Hombres;1 de julio de 2020;1.015,773922
45 años;44 Teruel;Mujeres;1 de julio de 2020;923,872055
45 años;45 Toledo;Hombres;1 de julio de 2020;6.085,199270
45 años;45 Toledo;Mujeres;1 de julio de 2020;5.674,062168
45 años;46 Valencia/València;Hombres;1 de julio de 2020;22.600,830006
45 años;46 Valencia/València;Mujeres;1 de julio de 2020;22.189,793685
45 años;47 Valladolid;Hombres;1 de julio de 2020;4.593,157455
45 años;47 Valladolid;Mujeres;1 de julio de 2020;4.335,819397
45 años;49 Zamora;Hombres;1 de julio de 2020;1.170,267375
45 años;49 Zamora;Mujeres;1 de julio de 2020;1.149,083477
45 años;50 Zaragoza;Hombres;1 de julio de 2020;8.514,999931
45 años;50 Zaragoza;Mujeres;1 de julio de 2020;8.083,447417
45 años;51 Ceuta;Hombres;1 de julio de 2020;682,768502
45 años;51 Ceuta;Mujeres;1 de julio de 2020;627,914021
45 años;52 Melilla;Hombres;1 de julio de 2020;534,036057
45 años;52 Melilla;Mujeres;1 de julio de 2020;555,559319
46 años;02 Albacete;Hombres;1 de julio de 2020;3.206,507104
46 años;02 Albacete;Mujeres;1 de julio de 2020;3.001,137831
46 años;03 Alicante/Alacant;Hombres;1 de julio de 2020;16.028,393213
46 años;03 Alicante/Alacant;Mujeres;1 de julio de 2020;15.309,601378
46 años;04 Almería;Hombres;1 de julio de 2020;5.917,531717
46 años;04 Almería;Mujeres;1 de julio de 2020;5.562,456546
46 años;01 Araba/Álava;Hombres;1 de julio de 2020;2.759,027474
46 años;01 Araba/Álava;Mujeres;1 de julio de 2020;2.698,160174
46 años;33 Asturias;Hombres;1 de julio de 2020;8.434,380387
46 años;33 Asturias;Mujeres;1 de julio de 2020;8.530,947990
46 años;05 Ávila;Hombres;1 de julio de 2020;1.198,908447
46 años;05 Ávila;Mujeres;1 de julio de 2020;1.103,119834
46 años;06 Badajoz;Hombres;1 de julio de 2020;5.264,454552
46 años;06 Badajoz;Mujeres;1 de julio de 2020;5.005,472721
46 años;07 Balears, Illes;Hombres;1 de julio de 2020;11.204,753119
46 años;07 Balears, Illes;Mujeres;1 de julio de 2020;10.363,833974
46 años;08 Barcelona;Hombres;1 de julio de 2020;48.555,873394
46 años;08 Barcelona;Mujeres;1 de julio de 2020;48.159,308561
46 años;48 Bizkaia;Hombres;1 de julio de 2020;9.275,138754
46 años;48 Bizkaia;Mujeres;1 de julio de 2020;9.319,383976
46 años;09 Burgos;Hombres;1 de julio de 2020;2.925,666876
46 años;09 Burgos;Mujeres;1 de julio de 2020;2.735,243836
46 años;10 Cáceres;Hombres;1 de julio de 2020;2.924,682953
46 años;10 Cáceres;Mujeres;1 de julio de 2020;2.808,914077
46 años;11 Cádiz;Hombres;1 de julio de 2020;10.549,407658
46 años;11 Cádiz;Mujeres;1 de julio de 2020;10.224,821878
46 años;39 Cantabria;Hombres;1 de julio de 2020;4.892,071007
46 años;39 Cantabria;Mujeres;1 de julio de 2020;4.785,515644
46 años;12 Castellón/Castelló;Hombres;1 de julio de 2020;4.944,899166
46 años;12 Castellón/Castelló;Mujeres;1 de julio de 2020;4.795,087578
46 años;13 Ciudad Real;Hombres;1 de julio de 2020;3.743,138337
46 años;13 Ciudad Real;Mujeres;1 de julio de 2020;3.678,089171
46 años;14 Córdoba;Hombres;1 de julio de 2020;5.828,792304
46 años;14 Córdoba;Mujeres;1 de julio de 2020;5.844,192809
46 años;15 Coruña, A;Hombres;1 de julio de 2020;9.335,586812
46 años;15 Coruña, A;Mujeres;1 de julio de 2020;9.509,055266
46 años;16 Cuenca;Hombres;1 de julio de 2020;1.536,924661
46 años;16 Cuenca;Mujeres;1 de julio de 2020;1.411,901878
46 años;20 Gipuzkoa;Hombres;1 de julio de 2020;5.989,886898
46 años;20 Gipuzkoa;Mujeres;1 de julio de 2020;5.852,127303
46 años;17 Girona;Hombres;1 de julio de 2020;6.419,471410
46 años;17 Girona;Mujeres;1 de julio de 2020;6.117,039261
46 años;18 Granada;Hombres;1 de julio de 2020;7.318,170753
46 años;18 Granada;Mujeres;1 de julio de 2020;7.065,953036
46 años;19 Guadalajara;Hombres;1 de julio de 2020;2.527,963557
46 años;19 Guadalajara;Mujeres;1 de julio de 2020;2.244,371540
46 años;21 Huelva;Hombres;1 de julio de 2020;4.390,890305
46 años;21 Huelva;Mujeres;1 de julio de 2020;4.564,596232
46 años;22 Huesca;Hombres;1 de julio de 2020;1.795,099897
46 años;22 Huesca;Mujeres;1 de julio de 2020;1.630,447403
46 años;23 Jaén;Hombres;1 de julio de 2020;4.618,270725
46 años;23 Jaén;Mujeres;1 de julio de 2020;4.485,571562
46 años;24 León;Hombres;1 de julio de 2020;3.405,808357
46 años;24 León;Mujeres;1 de julio de 2020;3.415,057027
46 años;25 Lleida;Hombres;1 de julio de 2020;3.824,794098
46 años;25 Lleida;Mujeres;1 de julio de 2020;3.440,479597
46 años;27 Lugo;Hombres;1 de julio de 2020;2.481,569357
46 años;27 Lugo;Mujeres;1 de julio de 2020;2.378,526677
46 años;28 Madrid;Hombres;1 de julio de 2020;58.050,218066
46 años;28 Madrid;Mujeres;1 de julio de 2020;60.021,699642
46 años;29 Málaga;Hombres;1 de julio de 2020;14.234,271478
46 años;29 Málaga;Mujeres;1 de julio de 2020;14.131,935246
46 años;30 Murcia;Hombres;1 de julio de 2020;13.065,518451
46 años;30 Murcia;Mujeres;1 de julio de 2020;12.133,070678
46 años;31 Navarra;Hombres;1 de julio de 2020;5.451,734169
46 años;31 Navarra;Mujeres;1 de julio de 2020;5.286,634793
46 años;32 Ourense;Hombres;1 de julio de 2020;2.201,156687
46 años;32 Ourense;Mujeres;1 de julio de 2020;2.214,662153
46 años;34 Palencia;Hombres;1 de julio de 2020;1.153,999109
46 años;34 Palencia;Mujeres;1 de julio de 2020;1.114,247754
46 años;35 Palmas, Las;Hombres;1 de julio de 2020;10.851,007045
46 años;35 Palmas, Las;Mujeres;1 de julio de 2020;10.432,176587
46 años;36 Pontevedra;Hombres;1 de julio de 2020;8.197,139073
46 años;36 Pontevedra;Mujeres;1 de julio de 2020;8.053,787228
46 años;26 Rioja, La;Hombres;1 de julio de 2020;2.656,628047
46 años;26 Rioja, La;Mujeres;1 de julio de 2020;2.547,245877
46 años;37 Salamanca;Hombres;1 de julio de 2020;2.380,477117
46 años;37 Salamanca;Mujeres;1 de julio de 2020;2.409,835217
46 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2020;9.994,101586
46 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2020;9.674,747088
46 años;40 Segovia;Hombres;1 de julio de 2020;1.262,276449
46 años;40 Segovia;Mujeres;1 de julio de 2020;1.153,117120
46 años;41 Sevilla;Hombres;1 de julio de 2020;16.594,628805
46 años;41 Sevilla;Mujeres;1 de julio de 2020;16.706,853264
46 años;42 Soria;Hombres;1 de julio de 2020;686,994645
46 años;42 Soria;Mujeres;1 de julio de 2020;587,815178
46 años;43 Tarragona;Hombres;1 de julio de 2020;6.943,371662
46 años;43 Tarragona;Mujeres;1 de julio de 2020;6.654,198314
46 años;44 Teruel;Hombres;1 de julio de 2020;1.034,781058
46 años;44 Teruel;Mujeres;1 de julio de 2020;894,451811
46 años;45 Toledo;Hombres;1 de julio de 2020;6.036,147495
46 años;45 Toledo;Mujeres;1 de julio de 2020;5.595,920109
46 años;46 Valencia/València;Hombres;1 de julio de 2020;21.989,914596
46 años;46 Valencia/València;Mujeres;1 de julio de 2020;21.764,358573
46 años;47 Valladolid;Hombres;1 de julio de 2020;4.513,651587
46 años;47 Valladolid;Mujeres;1 de julio de 2020;4.405,566098
46 años;49 Zamora;Hombres;1 de julio de 2020;1.155,974882
46 años;49 Zamora;Mujeres;1 de julio de 2020;1.110,200087
46 años;50 Zaragoza;Hombres;1 de julio de 2020;8.303,921268
46 años;50 Zaragoza;Mujeres;1 de julio de 2020;7.855,411596
46 años;51 Ceuta;Hombres;1 de julio de 2020;649,323604
46 años;51 Ceuta;Mujeres;1 de julio de 2020;577,877706
46 años;52 Melilla;Hombres;1 de julio de 2020;508,468734
46 años;52 Melilla;Mujeres;1 de julio de 2020;535,880526
47 años;02 Albacete;Hombres;1 de julio de 2020;3.144,038788
47 años;02 Albacete;Mujeres;1 de julio de 2020;2.980,910181
47 años;03 Alicante/Alacant;Hombres;1 de julio de 2020;15.786,506148
47 años;03 Alicante/Alacant;Mujeres;1 de julio de 2020;14.994,536119
47 años;04 Almería;Hombres;1 de julio de 2020;5.840,528711
47 años;04 Almería;Mujeres;1 de julio de 2020;5.481,131488
47 años;01 Araba/Álava;Hombres;1 de julio de 2020;2.747,337998
47 años;01 Araba/Álava;Mujeres;1 de julio de 2020;2.637,772005
47 años;33 Asturias;Hombres;1 de julio de 2020;8.335,363888
47 años;33 Asturias;Mujeres;1 de julio de 2020;8.501,844003
47 años;05 Ávila;Hombres;1 de julio de 2020;1.173,437085
47 años;05 Ávila;Mujeres;1 de julio de 2020;1.145,106470
47 años;06 Badajoz;Hombres;1 de julio de 2020;5.329,477027
47 años;06 Badajoz;Mujeres;1 de julio de 2020;5.065,662710
47 años;07 Balears, Illes;Hombres;1 de julio de 2020;11.026,660279
47 años;07 Balears, Illes;Mujeres;1 de julio de 2020;10.104,181209
47 años;08 Barcelona;Hombres;1 de julio de 2020;47.156,226528
47 años;08 Barcelona;Mujeres;1 de julio de 2020;47.092,936950
47 años;48 Bizkaia;Hombres;1 de julio de 2020;9.351,865443
47 años;48 Bizkaia;Mujeres;1 de julio de 2020;9.235,646461
47 años;09 Burgos;Hombres;1 de julio de 2020;2.883,631600
47 años;09 Burgos;Mujeres;1 de julio de 2020;2.693,709191
47 años;10 Cáceres;Hombres;1 de julio de 2020;2.950,667541
47 años;10 Cáceres;Mujeres;1 de julio de 2020;2.844,550636
47 años;11 Cádiz;Hombres;1 de julio de 2020;10.465,768535
47 años;11 Cádiz;Mujeres;1 de julio de 2020;10.149,306223
47 años;39 Cantabria;Hombres;1 de julio de 2020;4.789,837969
47 años;39 Cantabria;Mujeres;1 de julio de 2020;4.874,845506
47 años;12 Castellón/Castelló;Hombres;1 de julio de 2020;4.884,316722
47 años;12 Castellón/Castelló;Mujeres;1 de julio de 2020;4.673,971273
47 años;13 Ciudad Real;Hombres;1 de julio de 2020;3.724,266877
47 años;13 Ciudad Real;Mujeres;1 de julio de 2020;3.685,605061
47 años;14 Córdoba;Hombres;1 de julio de 2020;5.809,622976
47 años;14 Córdoba;Mujeres;1 de julio de 2020;5.850,558060
47 años;15 Coruña, A;Hombres;1 de julio de 2020;9.277,903681
47 años;15 Coruña, A;Mujeres;1 de julio de 2020;9.370,314891
47 años;16 Cuenca;Hombres;1 de julio de 2020;1.523,342205
47 años;16 Cuenca;Mujeres;1 de julio de 2020;1.389,985579
47 años;20 Gipuzkoa;Hombres;1 de julio de 2020;5.995,764152
47 años;20 Gipuzkoa;Mujeres;1 de julio de 2020;5.723,033127
47 años;17 Girona;Hombres;1 de julio de 2020;6.325,834950
47 años;17 Girona;Mujeres;1 de julio de 2020;6.028,760222
47 años;18 Granada;Hombres;1 de julio de 2020;7.229,151240
47 años;18 Granada;Mujeres;1 de julio de 2020;6.975,774547
47 años;19 Guadalajara;Hombres;1 de julio de 2020;2.469,013816
47 años;19 Guadalajara;Mujeres;1 de julio de 2020;2.206,925964
47 años;21 Huelva;Hombres;1 de julio de 2020;4.377,757728
47 años;21 Huelva;Mujeres;1 de julio de 2020;4.476,814957
47 años;22 Huesca;Hombres;1 de julio de 2020;1.797,048268
47 años;22 Huesca;Mujeres;1 de julio de 2020;1.618,431342
47 años;23 Jaén;Hombres;1 de julio de 2020;4.734,918297
47 años;23 Jaén;Mujeres;1 de julio de 2020;4.548,636346
47 años;24 León;Hombres;1 de julio de 2020;3.488,974927
47 años;24 León;Mujeres;1 de julio de 2020;3.374,003077
47 años;25 Lleida;Hombres;1 de julio de 2020;3.774,079160
47 años;25 Lleida;Mujeres;1 de julio de 2020;3.346,378785
47 años;27 Lugo;Hombres;1 de julio de 2020;2.401,345073
47 años;27 Lugo;Mujeres;1 de julio de 2020;2.362,376402
47 años;28 Madrid;Hombres;1 de julio de 2020;56.641,351743
47 años;28 Madrid;Mujeres;1 de julio de 2020;58.380,221227
47 años;29 Málaga;Hombres;1 de julio de 2020;14.068,659886
47 años;29 Málaga;Mujeres;1 de julio de 2020;14.158,989963
47 años;30 Murcia;Hombres;1 de julio de 2020;12.678,120148
47 años;30 Murcia;Mujeres;1 de julio de 2020;11.909,387935
47 años;31 Navarra;Hombres;1 de julio de 2020;5.362,013604
47 años;31 Navarra;Mujeres;1 de julio de 2020;5.169,068940
47 años;32 Ourense;Hombres;1 de julio de 2020;2.200,669365
47 años;32 Ourense;Mujeres;1 de julio de 2020;2.196,269276
47 años;34 Palencia;Hombres;1 de julio de 2020;1.158,920220
47 años;34 Palencia;Mujeres;1 de julio de 2020;1.125,895494
47 años;35 Palmas, Las;Hombres;1 de julio de 2020;11.004,692842
47 años;35 Palmas, Las;Mujeres;1 de julio de 2020;10.580,741310
47 años;36 Pontevedra;Hombres;1 de julio de 2020;7.979,743437
47 años;36 Pontevedra;Mujeres;1 de julio de 2020;8.006,981507
47 años;26 Rioja, La;Hombres;1 de julio de 2020;2.618,549433
47 años;26 Rioja, La;Mujeres;1 de julio de 2020;2.502,574734
47 años;37 Salamanca;Hombres;1 de julio de 2020;2.378,826285
47 años;37 Salamanca;Mujeres;1 de julio de 2020;2.434,341576
47 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2020;9.947,984142
47 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2020;9.657,159507
47 años;40 Segovia;Hombres;1 de julio de 2020;1.227,834778
47 años;40 Segovia;Mujeres;1 de julio de 2020;1.106,996750
47 años;41 Sevilla;Hombres;1 de julio de 2020;16.357,130595
47 años;41 Sevilla;Mujeres;1 de julio de 2020;16.391,537839
47 años;42 Soria;Hombres;1 de julio de 2020;685,937646
47 años;42 Soria;Mujeres;1 de julio de 2020;615,078700
47 años;43 Tarragona;Hombres;1 de julio de 2020;6.922,108339
47 años;43 Tarragona;Mujeres;1 de julio de 2020;6.500,297812
47 años;44 Teruel;Hombres;1 de julio de 2020;1.031,935149
47 años;44 Teruel;Mujeres;1 de julio de 2020;872,612256
47 años;45 Toledo;Hombres;1 de julio de 2020;5.869,810110
47 años;45 Toledo;Mujeres;1 de julio de 2020;5.514,171612
47 años;46 Valencia/València;Hombres;1 de julio de 2020;21.664,289995
47 años;46 Valencia/València;Mujeres;1 de julio de 2020;21.024,238968
