Edad Simple;Provincias;Sexo;Periodo;Total
39 años;30 Murcia;Hombres;1 de julio de 2021;11.603,267503
39 años;30 Murcia;Mujeres;1 de julio de 2021;11.519,833285
39 años;31 Navarra;Hombres;1 de julio de 2021;4.476,657052
39 años;31 Navarra;Mujeres;1 de julio de 2021;4.583,991929
39 años;32 Ourense;Hombres;1 de julio de 2021;1.864,630953
39 años;32 Ourense;Mujeres;1 de julio de 2021;1.831,254952
39 años;34 Palencia;Hombres;1 de julio de 2021;1.005,810616
39 años;34 Palencia;Mujeres;1 de julio de 2021;989,139753
39 años;35 Palmas, Las;Hombres;1 de julio de 2021;8.925,607873
39 años;35 Palmas, Las;Mujeres;1 de julio de 2021;9.020,251738
39 años;36 Pontevedra;Hombres;1 de julio de 2021;6.837,516449
39 años;36 Pontevedra;Mujeres;1 de julio de 2021;6.743,836360
39 años;26 Rioja, La;Hombres;1 de julio de 2021;2.208,366783
39 años;26 Rioja, La;Mujeres;1 de julio de 2021;2.160,610370
39 años;37 Salamanca;Hombres;1 de julio de 2021;1.993,693846
39 años;37 Salamanca;Mujeres;1 de julio de 2021;2.057,476936
39 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2021;8.447,033051
39 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2021;8.699,976618
39 años;40 Segovia;Hombres;1 de julio de 2021;1.009,857653
39 años;40 Segovia;Mujeres;1 de julio de 2021;952,988383
39 años;41 Sevilla;Hombres;1 de julio de 2021;14.548,533979
39 años;41 Sevilla;Mujeres;1 de julio de 2021;14.794,184812
39 años;42 Soria;Hombres;1 de julio de 2021;561,250117
39 años;42 Soria;Mujeres;1 de julio de 2021;523,316610
39 años;43 Tarragona;Hombres;1 de julio de 2021;6.008,504981
39 años;43 Tarragona;Mujeres;1 de julio de 2021;5.893,639133
39 años;44 Teruel;Hombres;1 de julio de 2021;922,367928
39 años;44 Teruel;Mujeres;1 de julio de 2021;790,034260
39 años;45 Toledo;Hombres;1 de julio de 2021;5.614,662743
39 años;45 Toledo;Mujeres;1 de julio de 2021;5.161,742402
39 años;46 Valencia/València;Hombres;1 de julio de 2021;18.535,277793
39 años;46 Valencia/València;Mujeres;1 de julio de 2021;18.418,274344
39 años;47 Valladolid;Hombres;1 de julio de 2021;3.403,436930
39 años;47 Valladolid;Mujeres;1 de julio de 2021;3.454,682410
39 años;49 Zamora;Hombres;1 de julio de 2021;1.049,568273
39 años;49 Zamora;Mujeres;1 de julio de 2021;904,505389
39 años;50 Zaragoza;Hombres;1 de julio de 2021;6.400,594541
39 años;50 Zaragoza;Mujeres;1 de julio de 2021;6.619,010057
39 años;51 Ceuta;Hombres;1 de julio de 2021;617,991164
39 años;51 Ceuta;Mujeres;1 de julio de 2021;576,892169
39 años;52 Melilla;Hombres;1 de julio de 2021;535,347265
39 años;52 Melilla;Mujeres;1 de julio de 2021;560,218954
40 años;02 Albacete;Hombres;1 de julio de 2021;2.870,104649
40 años;02 Albacete;Mujeres;1 de julio de 2021;2.676,549834
40 años;03 Alicante/Alacant;Hombres;1 de julio de 2021;14.237,824710
40 años;03 Alicante/Alacant;Mujeres;1 de julio de 2021;14.200,035194
40 años;04 Almería;Hombres;1 de julio de 2021;5.804,898906
40 años;04 Almería;Mujeres;1 de julio de 2021;5.733,053537
40 años;01 Araba/Álava;Hombres;1 de julio de 2021;2.337,406037
40 años;01 Araba/Álava;Mujeres;1 de julio de 2021;2.449,422892
40 años;33 Asturias;Hombres;1 de julio de 2021;7.038,373878
40 años;33 Asturias;Mujeres;1 de julio de 2021;7.202,774353
40 años;05 Ávila;Hombres;1 de julio de 2021;1.046,990651
40 años;05 Ávila;Mujeres;1 de julio de 2021;967,756908
40 años;06 Badajoz;Hombres;1 de julio de 2021;4.726,318749
40 años;06 Badajoz;Mujeres;1 de julio de 2021;4.696,809641
40 años;07 Balears, Illes;Hombres;1 de julio de 2021;10.700,701504
40 años;07 Balears, Illes;Mujeres;1 de julio de 2021;10.403,941731
40 años;08 Barcelona;Hombres;1 de julio de 2021;40.917,494064
40 años;08 Barcelona;Mujeres;1 de julio de 2021;42.846,448733
40 años;48 Bizkaia;Hombres;1 de julio de 2021;7.643,546434
40 años;48 Bizkaia;Mujeres;1 de julio de 2021;7.756,908561
40 años;09 Burgos;Hombres;1 de julio de 2021;2.438,307252
40 años;09 Burgos;Mujeres;1 de julio de 2021;2.299,317497
40 años;10 Cáceres;Hombres;1 de julio de 2021;2.680,235656
40 años;10 Cáceres;Mujeres;1 de julio de 2021;2.576,183050
40 años;11 Cádiz;Hombres;1 de julio de 2021;9.608,966230
40 años;11 Cádiz;Mujeres;1 de julio de 2021;9.702,890391
40 años;39 Cantabria;Hombres;1 de julio de 2021;4.488,867137
40 años;39 Cantabria;Mujeres;1 de julio de 2021;4.398,539331
40 años;12 Castellón/Castelló;Hombres;1 de julio de 2021;4.307,675612
40 años;12 Castellón/Castelló;Mujeres;1 de julio de 2021;4.317,289931
40 años;13 Ciudad Real;Hombres;1 de julio de 2021;3.596,743050
40 años;13 Ciudad Real;Mujeres;1 de julio de 2021;3.344,178880
40 años;14 Córdoba;Hombres;1 de julio de 2021;5.513,254878
40 años;14 Córdoba;Mujeres;1 de julio de 2021;5.386,448852
40 años;15 Coruña, A;Hombres;1 de julio de 2021;8.489,305964
40 años;15 Coruña, A;Mujeres;1 de julio de 2021;8.454,659005
40 años;16 Cuenca;Hombres;1 de julio de 2021;1.484,977865
40 años;16 Cuenca;Mujeres;1 de julio de 2021;1.294,946269
40 años;20 Gipuzkoa;Hombres;1 de julio de 2021;4.599,559641
40 años;20 Gipuzkoa;Mujeres;1 de julio de 2021;4.778,677873
40 años;17 Girona;Hombres;1 de julio de 2021;5.747,773042
40 años;17 Girona;Mujeres;1 de julio de 2021;5.872,421065
40 años;18 Granada;Hombres;1 de julio de 2021;6.903,802934
40 años;18 Granada;Mujeres;1 de julio de 2021;6.849,710961
40 años;19 Guadalajara;Hombres;1 de julio de 2021;2.257,104981
40 años;19 Guadalajara;Mujeres;1 de julio de 2021;2.226,510708
40 años;21 Huelva;Hombres;1 de julio de 2021;4.189,047093
40 años;21 Huelva;Mujeres;1 de julio de 2021;4.349,127994
40 años;22 Huesca;Hombres;1 de julio de 2021;1.661,828468
40 años;22 Huesca;Mujeres;1 de julio de 2021;1.534,786828
40 años;23 Jaén;Hombres;1 de julio de 2021;4.349,609615
40 años;23 Jaén;Mujeres;1 de julio de 2021;4.116,968688
40 años;24 León;Hombres;1 de julio de 2021;3.148,218326
40 años;24 León;Mujeres;1 de julio de 2021;3.012,656529
40 años;25 Lleida;Hombres;1 de julio de 2021;3.428,298507
40 años;25 Lleida;Mujeres;1 de julio de 2021;3.094,917084
40 años;27 Lugo;Hombres;1 de julio de 2021;2.347,010860
40 años;27 Lugo;Mujeres;1 de julio de 2021;2.220,168811
40 años;28 Madrid;Hombres;1 de julio de 2021;51.066,977386
40 años;28 Madrid;Mujeres;1 de julio de 2021;53.781,109518
40 años;29 Málaga;Hombres;1 de julio de 2021;13.419,988266
40 años;29 Málaga;Mujeres;1 de julio de 2021;13.798,998208
40 años;30 Murcia;Hombres;1 de julio de 2021;12.475,306894
40 años;30 Murcia;Mujeres;1 de julio de 2021;11.881,867193
40 años;31 Navarra;Hombres;1 de julio de 2021;4.722,364256
40 años;31 Navarra;Mujeres;1 de julio de 2021;4.831,247258
40 años;32 Ourense;Hombres;1 de julio de 2021;1.967,441386
40 años;32 Ourense;Mujeres;1 de julio de 2021;1.974,754577
40 años;34 Palencia;Hombres;1 de julio de 2021;1.086,720627
40 años;34 Palencia;Mujeres;1 de julio de 2021;1.051,420945
40 años;35 Palmas, Las;Hombres;1 de julio de 2021;9.288,757797
40 años;35 Palmas, Las;Mujeres;1 de julio de 2021;9.399,761100
40 años;36 Pontevedra;Hombres;1 de julio de 2021;7.286,309631
40 años;36 Pontevedra;Mujeres;1 de julio de 2021;7.224,067218
40 años;26 Rioja, La;Hombres;1 de julio de 2021;2.329,064742
40 años;26 Rioja, La;Mujeres;1 de julio de 2021;2.282,806044
40 años;37 Salamanca;Hombres;1 de julio de 2021;2.072,657438
40 años;37 Salamanca;Mujeres;1 de julio de 2021;2.085,693772
40 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2021;8.829,021688
40 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2021;8.839,278470
40 años;40 Segovia;Hombres;1 de julio de 2021;1.099,037256
40 años;40 Segovia;Mujeres;1 de julio de 2021;994,258780
40 años;41 Sevilla;Hombres;1 de julio de 2021;15.184,077182
40 años;41 Sevilla;Mujeres;1 de julio de 2021;15.440,154551
40 años;42 Soria;Hombres;1 de julio de 2021;604,751983
40 años;42 Soria;Mujeres;1 de julio de 2021;549,206166
40 años;43 Tarragona;Hombres;1 de julio de 2021;6.200,072476
40 años;43 Tarragona;Mujeres;1 de julio de 2021;6.254,330443
40 años;44 Teruel;Hombres;1 de julio de 2021;954,593000
40 años;44 Teruel;Mujeres;1 de julio de 2021;851,344603
40 años;45 Toledo;Hombres;1 de julio de 2021;5.937,571331
40 años;45 Toledo;Mujeres;1 de julio de 2021;5.455,158542
40 años;46 Valencia/València;Hombres;1 de julio de 2021;19.498,360949
40 años;46 Valencia/València;Mujeres;1 de julio de 2021;19.532,342081
40 años;47 Valladolid;Hombres;1 de julio de 2021;3.700,925502
40 años;47 Valladolid;Mujeres;1 de julio de 2021;3.672,834403
40 años;49 Zamora;Hombres;1 de julio de 2021;1.112,716388
40 años;49 Zamora;Mujeres;1 de julio de 2021;958,351618
40 años;50 Zaragoza;Hombres;1 de julio de 2021;6.812,048865
40 años;50 Zaragoza;Mujeres;1 de julio de 2021;6.949,120252
40 años;51 Ceuta;Hombres;1 de julio de 2021;655,433685
40 años;51 Ceuta;Mujeres;1 de julio de 2021;580,912011
40 años;52 Melilla;Hombres;1 de julio de 2021;530,524395
40 años;52 Melilla;Mujeres;1 de julio de 2021;620,377026
41 años;02 Albacete;Hombres;1 de julio de 2021;2.963,364439
41 años;02 Albacete;Mujeres;1 de julio de 2021;2.777,408551
41 años;03 Alicante/Alacant;Hombres;1 de julio de 2021;14.838,807500
41 años;03 Alicante/Alacant;Mujeres;1 de julio de 2021;14.718,860484
41 años;04 Almería;Hombres;1 de julio de 2021;5.987,029679
41 años;04 Almería;Mujeres;1 de julio de 2021;5.829,760621
41 años;01 Araba/Álava;Hombres;1 de julio de 2021;2.468,825697
41 años;01 Araba/Álava;Mujeres;1 de julio de 2021;2.587,989837
41 años;33 Asturias;Hombres;1 de julio de 2021;7.464,129352
41 años;33 Asturias;Mujeres;1 de julio de 2021;7.575,393868
41 años;05 Ávila;Hombres;1 de julio de 2021;1.075,380810
41 años;05 Ávila;Mujeres;1 de julio de 2021;1.033,304023
41 años;06 Badajoz;Hombres;1 de julio de 2021;4.828,156064
41 años;06 Badajoz;Mujeres;1 de julio de 2021;4.844,320722
41 años;07 Balears, Illes;Hombres;1 de julio de 2021;11.020,815462
41 años;07 Balears, Illes;Mujeres;1 de julio de 2021;10.553,410499
41 años;08 Barcelona;Hombres;1 de julio de 2021;42.828,575161
41 años;08 Barcelona;Mujeres;1 de julio de 2021;44.555,715627
41 años;48 Bizkaia;Hombres;1 de julio de 2021;8.063,557931
41 años;48 Bizkaia;Mujeres;1 de julio de 2021;8.075,391589
41 años;09 Burgos;Hombres;1 de julio de 2021;2.519,880263
41 años;09 Burgos;Mujeres;1 de julio de 2021;2.394,875773
41 años;10 Cáceres;Hombres;1 de julio de 2021;2.742,706873
41 años;10 Cáceres;Mujeres;1 de julio de 2021;2.603,204627
41 años;11 Cádiz;Hombres;1 de julio de 2021;10.012,765773
41 años;11 Cádiz;Mujeres;1 de julio de 2021;10.034,306552
41 años;39 Cantabria;Hombres;1 de julio de 2021;4.674,463806
41 años;39 Cantabria;Mujeres;1 de julio de 2021;4.587,239854
41 años;12 Castellón/Castelló;Hombres;1 de julio de 2021;4.571,740158
41 años;12 Castellón/Castelló;Mujeres;1 de julio de 2021;4.685,555652
41 años;13 Ciudad Real;Hombres;1 de julio de 2021;3.685,658695
41 años;13 Ciudad Real;Mujeres;1 de julio de 2021;3.523,703004
41 años;14 Córdoba;Hombres;1 de julio de 2021;5.721,294770
41 años;14 Córdoba;Mujeres;1 de julio de 2021;5.619,959789
41 años;15 Coruña, A;Hombres;1 de julio de 2021;8.756,760491
41 años;15 Coruña, A;Mujeres;1 de julio de 2021;8.811,965208
41 años;16 Cuenca;Hombres;1 de julio de 2021;1.513,992420
41 años;16 Cuenca;Mujeres;1 de julio de 2021;1.342,320157
41 años;20 Gipuzkoa;Hombres;1 de julio de 2021;4.844,926534
41 años;20 Gipuzkoa;Mujeres;1 de julio de 2021;4.992,327184
41 años;17 Girona;Hombres;1 de julio de 2021;6.085,754369
41 años;17 Girona;Mujeres;1 de julio de 2021;6.124,854692
41 años;18 Granada;Hombres;1 de julio de 2021;7.138,183145
41 años;18 Granada;Mujeres;1 de julio de 2021;7.039,482811
41 años;19 Guadalajara;Hombres;1 de julio de 2021;2.391,887528
41 años;19 Guadalajara;Mujeres;1 de julio de 2021;2.302,574321
41 años;21 Huelva;Hombres;1 de julio de 2021;4.446,235382
41 años;21 Huelva;Mujeres;1 de julio de 2021;4.514,707503
41 años;22 Huesca;Hombres;1 de julio de 2021;1.770,618877
41 años;22 Huesca;Mujeres;1 de julio de 2021;1.577,492388
41 años;23 Jaén;Hombres;1 de julio de 2021;4.556,110219
41 años;23 Jaén;Mujeres;1 de julio de 2021;4.260,678453
41 años;24 León;Hombres;1 de julio de 2021;3.203,344669
41 años;24 León;Mujeres;1 de julio de 2021;3.140,897788
41 años;25 Lleida;Hombres;1 de julio de 2021;3.561,171254
41 años;25 Lleida;Mujeres;1 de julio de 2021;3.292,989366
41 años;27 Lugo;Hombres;1 de julio de 2021;2.376,760861
41 años;27 Lugo;Mujeres;1 de julio de 2021;2.365,444044
41 años;28 Madrid;Hombres;1 de julio de 2021;52.857,043053
41 años;28 Madrid;Mujeres;1 de julio de 2021;55.611,314422
41 años;29 Málaga;Hombres;1 de julio de 2021;13.877,448372
41 años;29 Málaga;Mujeres;1 de julio de 2021;14.016,101953
41 años;30 Murcia;Hombres;1 de julio de 2021;12.900,502359
41 años;30 Murcia;Mujeres;1 de julio de 2021;12.087,982385
41 años;31 Navarra;Hombres;1 de julio de 2021;4.927,480489
41 años;31 Navarra;Mujeres;1 de julio de 2021;4.902,618590
41 años;32 Ourense;Hombres;1 de julio de 2021;2.096,139017
41 años;32 Ourense;Mujeres;1 de julio de 2021;2.064,455096
41 años;34 Palencia;Hombres;1 de julio de 2021;1.152,651461
41 años;34 Palencia;Mujeres;1 de julio de 2021;1.073,684252
41 años;35 Palmas, Las;Hombres;1 de julio de 2021;9.599,861220
41 años;35 Palmas, Las;Mujeres;1 de julio de 2021;9.635,589225
41 años;36 Pontevedra;Hombres;1 de julio de 2021;7.609,667639
41 años;36 Pontevedra;Mujeres;1 de julio de 2021;7.744,611757
41 años;26 Rioja, La;Hombres;1 de julio de 2021;2.465,750993
41 años;26 Rioja, La;Mujeres;1 de julio de 2021;2.437,664540
41 años;37 Salamanca;Hombres;1 de julio de 2021;2.137,130254
41 años;37 Salamanca;Mujeres;1 de julio de 2021;2.170,862724
41 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2021;9.003,900470
41 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2021;9.045,405511
41 años;40 Segovia;Hombres;1 de julio de 2021;1.152,223810
41 años;40 Segovia;Mujeres;1 de julio de 2021;1.048,932460
41 años;41 Sevilla;Hombres;1 de julio de 2021;15.868,181391
41 años;41 Sevilla;Mujeres;1 de julio de 2021;15.963,446501
41 años;42 Soria;Hombres;1 de julio de 2021;639,390410
41 años;42 Soria;Mujeres;1 de julio de 2021;565,876330
41 años;43 Tarragona;Hombres;1 de julio de 2021;6.524,036238
41 años;43 Tarragona;Mujeres;1 de julio de 2021;6.499,446034
41 años;44 Teruel;Hombres;1 de julio de 2021;1.000,731170
41 años;44 Teruel;Mujeres;1 de julio de 2021;851,762065
41 años;45 Toledo;Hombres;1 de julio de 2021;6.083,954716
41 años;45 Toledo;Mujeres;1 de julio de 2021;5.609,014560
41 años;46 Valencia/València;Hombres;1 de julio de 2021;20.466,696617
41 años;46 Valencia/València;Mujeres;1 de julio de 2021;20.674,268047
41 años;47 Valladolid;Hombres;1 de julio de 2021;3.960,555898
41 años;47 Valladolid;Mujeres;1 de julio de 2021;3.939,999917
41 años;49 Zamora;Hombres;1 de julio de 2021;1.132,620832
41 años;49 Zamora;Mujeres;1 de julio de 2021;1.063,580049
41 años;50 Zaragoza;Hombres;1 de julio de 2021;7.100,740087
41 años;50 Zaragoza;Mujeres;1 de julio de 2021;7.330,915557
41 años;51 Ceuta;Hombres;1 de julio de 2021;638,479074
41 años;51 Ceuta;Mujeres;1 de julio de 2021;589,347789
41 años;52 Melilla;Hombres;1 de julio de 2021;521,074937
41 años;52 Melilla;Mujeres;1 de julio de 2021;633,408570
42 años;02 Albacete;Hombres;1 de julio de 2021;3.147,829062
42 años;02 Albacete;Mujeres;1 de julio de 2021;2.895,829877
42 años;03 Alicante/Alacant;Hombres;1 de julio de 2021;15.459,314354
42 años;03 Alicante/Alacant;Mujeres;1 de julio de 2021;15.126,827622
42 años;04 Almería;Hombres;1 de julio de 2021;6.158,767607
42 años;04 Almería;Mujeres;1 de julio de 2021;5.804,651975
42 años;01 Araba/Álava;Hombres;1 de julio de 2021;2.644,461190
42 años;01 Araba/Álava;Mujeres;1 de julio de 2021;2.708,625799
42 años;33 Asturias;Hombres;1 de julio de 2021;7.886,834406
42 años;33 Asturias;Mujeres;1 de julio de 2021;7.981,622960
42 años;05 Ávila;Hombres;1 de julio de 2021;1.121,317653
42 años;05 Ávila;Mujeres;1 de julio de 2021;1.104,925749
42 años;06 Badajoz;Hombres;1 de julio de 2021;4.958,759298
42 años;06 Badajoz;Mujeres;1 de julio de 2021;4.935,150603
42 años;07 Balears, Illes;Hombres;1 de julio de 2021;11.183,554033
42 años;07 Balears, Illes;Mujeres;1 de julio de 2021;10.708,850145
42 años;08 Barcelona;Hombres;1 de julio de 2021;45.094,631378
42 años;08 Barcelona;Mujeres;1 de julio de 2021;46.336,656069
42 años;48 Bizkaia;Hombres;1 de julio de 2021;8.560,959803
42 años;48 Bizkaia;Mujeres;1 de julio de 2021;8.702,675471
42 años;09 Burgos;Hombres;1 de julio de 2021;2.719,523757
42 años;09 Burgos;Mujeres;1 de julio de 2021;2.506,481770
42 años;10 Cáceres;Hombres;1 de julio de 2021;2.820,597783
42 años;10 Cáceres;Mujeres;1 de julio de 2021;2.608,577447
42 años;11 Cádiz;Hombres;1 de julio de 2021;10.367,953474
42 años;11 Cádiz;Mujeres;1 de julio de 2021;10.206,011291
42 años;39 Cantabria;Hombres;1 de julio de 2021;4.886,701779
42 años;39 Cantabria;Mujeres;1 de julio de 2021;4.802,736143
42 años;12 Castellón/Castelló;Hombres;1 de julio de 2021;4.888,585877
42 años;12 Castellón/Castelló;Mujeres;1 de julio de 2021;4.857,316876
42 años;13 Ciudad Real;Hombres;1 de julio de 2021;3.781,290108
42 años;13 Ciudad Real;Mujeres;1 de julio de 2021;3.630,142150
42 años;14 Córdoba;Hombres;1 de julio de 2021;5.842,349649
42 años;14 Córdoba;Mujeres;1 de julio de 2021;5.772,150153
42 años;15 Coruña, A;Hombres;1 de julio de 2021;9.089,339486
42 años;15 Coruña, A;Mujeres;1 de julio de 2021;9.338,343978
42 años;16 Cuenca;Hombres;1 de julio de 2021;1.523,898670
42 años;16 Cuenca;Mujeres;1 de julio de 2021;1.371,219872
42 años;20 Gipuzkoa;Hombres;1 de julio de 2021;5.253,123101
42 años;20 Gipuzkoa;Mujeres;1 de julio de 2021;5.319,742032
42 años;17 Girona;Hombres;1 de julio de 2021;6.361,933281
42 años;17 Girona;Mujeres;1 de julio de 2021;6.294,784793
42 años;18 Granada;Hombres;1 de julio de 2021;7.353,597185
42 años;18 Granada;Mujeres;1 de julio de 2021;7.174,330613
42 años;19 Guadalajara;Hombres;1 de julio de 2021;2.488,276346
42 años;19 Guadalajara;Mujeres;1 de julio de 2021;2.364,825604
42 años;21 Huelva;Hombres;1 de julio de 2021;4.543,923328
42 años;21 Huelva;Mujeres;1 de julio de 2021;4.615,609590
42 años;22 Huesca;Hombres;1 de julio de 2021;1.823,236686
42 años;22 Huesca;Mujeres;1 de julio de 2021;1.623,735568
42 años;23 Jaén;Hombres;1 de julio de 2021;4.542,389302
42 años;23 Jaén;Mujeres;1 de julio de 2021;4.275,936532
42 años;24 León;Hombres;1 de julio de 2021;3.300,609394
42 años;24 León;Mujeres;1 de julio de 2021;3.225,986499
42 años;25 Lleida;Hombres;1 de julio de 2021;3.701,524119
42 años;25 Lleida;Mujeres;1 de julio de 2021;3.411,278288
42 años;27 Lugo;Hombres;1 de julio de 2021;2.483,286672
42 años;27 Lugo;Mujeres;1 de julio de 2021;2.404,887541
42 años;28 Madrid;Hombres;1 de julio de 2021;55.211,652449
42 años;28 Madrid;Mujeres;1 de julio de 2021;57.939,511794
42 años;29 Málaga;Hombres;1 de julio de 2021;14.214,556359
42 años;29 Málaga;Mujeres;1 de julio de 2021;14.265,832487
42 años;30 Murcia;Hombres;1 de julio de 2021;13.221,889241
42 años;30 Murcia;Mujeres;1 de julio de 2021;12.406,005481
42 años;31 Navarra;Hombres;1 de julio de 2021;5.151,127916
42 años;31 Navarra;Mujeres;1 de julio de 2021;5.052,004133
42 años;32 Ourense;Hombres;1 de julio de 2021;2.190,560191
42 años;32 Ourense;Mujeres;1 de julio de 2021;2.117,695494
42 años;34 Palencia;Hombres;1 de julio de 2021;1.192,639381
42 años;34 Palencia;Mujeres;1 de julio de 2021;1.109,143399
42 años;35 Palmas, Las;Hombres;1 de julio de 2021;9.822,534910
42 años;35 Palmas, Las;Mujeres;1 de julio de 2021;9.722,836561
42 años;36 Pontevedra;Hombres;1 de julio de 2021;7.992,735913
42 años;36 Pontevedra;Mujeres;1 de julio de 2021;8.173,259154
42 años;26 Rioja, La;Hombres;1 de julio de 2021;2.603,448454
42 años;26 Rioja, La;Mujeres;1 de julio de 2021;2.590,602279
42 años;37 Salamanca;Hombres;1 de julio de 2021;2.195,466503
42 años;37 Salamanca;Mujeres;1 de julio de 2021;2.229,326943
42 años;38 Santa Cruz de Tenerife;Hombres;1 de julio de 2021;9.163,679291
42 años;38 Santa Cruz de Tenerife;Mujeres;1 de julio de 2021;9.218,881856
42 años;40 Segovia;Hombres;1 de julio de 2021;1.134,131872
42 años;40 Segovia;Mujeres;1 de julio de 2021;1.086,727641
42 años;41 Sevilla;Hombres;1 de julio de 2021;16.540,498515
42 años;41 Sevilla;Mujeres;1 de julio de 2021;16.553,735944
42 años;42 Soria;Hombres;1 de julio de 2021;665,796935
42 años;42 Soria;Mujeres;1 de julio de 2021;594,649939
42 años;43 Tarragona;Hombres;1 de julio de 2021;6.899,414800
42 años;43 Tarragona;Mujeres;1 de julio de 2021;6.683,745876
42 años;44 Teruel;Hombres;1 de julio de 2021;995,936459
42 años;44 Teruel;Mujeres;1 de julio de 2021;869,294567
42 años;45 Toledo;Hombres;1 de julio de 2021;6.220,752313
42 años;45 Toledo;Mujeres;1 de julio de 2021;5.777,531049
42 años;46 Valencia/València;Hombres;1 de julio de 2021;21.704,023609
42 años;46 Valencia/València;Mujeres;1 de julio de 2021;21.555,905253
42 años;47 Valladolid;Hombres;1 de julio de 2021;4.168,836117
42 años;47 Valladolid;Mujeres;1 de julio de 2021;4.202,017863
42 años;49 Zamora;Hombres;1 de julio de 2021;1.172,492588
42 años;49 Zamora;Mujeres;1 de julio de 2021;1.122,243909
42 años;50 Zaragoza;Hombres;1 de julio de 2021;7.418,380620
42 años;50 Zaragoza;Mujeres;1 de julio de 2021;7.615,369766
42 años;51 Ceuta;Hombres;1 de julio de 2021;614,202512
42 años;51 Ceuta;Mujeres;1 de julio de 2021;577,694578
42 años;52 Melilla;Hombres;1 de julio de 2021;519,741818
42 años;52 Melilla;Mujeres;1 de julio de 2021;602,573799
43 años;02 Albacete;Hombres;1 de julio de 2021;3.180,990911
43 años;02 Albacete;Mujeres;1 de julio de 2021;2.961,262620
43 años;03 Alicante/Alacant;Hombres;1 de julio de 2021;16.095,303666
43 años;03 Alicante/Alacant;Mujeres;1 de julio de 2021;15.364,533633
43 años;04 Almería;Hombres;1 de julio de 2021;6.227,429762
43 años;04 Almería;Mujeres;1 de julio de 2021;5.845,257769
43 años;01 Araba/Álava;Hombres;1 de julio de 2021;2.772,948415
43 años;01 Araba/Álava;Mujeres;1 de julio de 2021;2.700,942168
43 años;33 Asturias;Hombres;1 de julio de 2021;8.299,759111
43 años;33 Asturias;Mujeres;1 de julio de 2021;8.342,540178
43 años;05 Ávila;Hombres;1 de julio de 2021;1.178,534610
43 años;05 Ávila;Mujeres;1 de julio de 2021;1.127,416373
43 años;06 Badajoz;Hombres;1 de julio de 2021;4.977,960034
43 años;06 Badajoz;Mujeres;1 de julio de 2021;5.011,790361
43 años;07 Balears, Illes;Hombres;1 de julio de 2021;11.345,221968
43 años;07 Balears, Illes;Mujeres;1 de julio de 2021;10.696,497783
43 años;08 Barcelona;Hombres;1 de julio de 2021;47.071,537763
43 años;08 Barcelona;Mujeres;1 de julio de 2021;48.082,185904
43 años;48 Bizkaia;Hombres;1 de julio de 2021;9.040,203390
43 años;48 Bizkaia;Mujeres;1 de julio de 2021;9.063,868344
43 años;09 Burgos;Hombres;1 de julio de 2021;2.834,084141
43 años;09 Burgos;Mujeres;1 de julio de 2021;2.657,529624
43 años;10 Cáceres;Hombres;1 de julio de 2021;2.808,154902
43 años;10 Cáceres;Mujeres;1 de julio de 2021;2.643,239294
43 años;11 Cádiz;Hombres;1 de julio de 2021;10.557,983264
43 años;11 Cádiz;Mujeres;1 de julio de 2021;10.496,228247
43 años;39 Cantabria;Hombres;1 de julio de 2021;5.055,834688
43 años;39 Cantabria;Mujeres;1 de julio de 2021;4.993,610532
43 años;12 Castellón/Castelló;Hombres;1 de julio de 2021;5.044,978254
43 años;12 Castellón/Castelló;Mujeres;1 de julio de 2021;4.946,245480
43 años;13 Ciudad Real;Hombres;1 de julio de 2021;3.839,885311
43 años;13 Ciudad Real;Mujeres;1 de julio de 2021;3.582,285074
43 años;14 Córdoba;Hombres;1 de julio de 2021;5.908,364565
43 años;14 Córdoba;Mujeres;1 de julio de 2021;5.901,155577
43 años;15 Coruña, A;Hombres;1 de julio de 2021;9.521,171193
43 años;15 Coruña, A;Mujeres;1 de julio de 2021;9.648,519996
43 años;16 Cuenca;Hombres;1 de julio de 2021;1.564,461759
43 años;16 Cuenca;Mujeres;1 de julio de 2021;1.378,163544
43 años;20 Gipuzkoa;Hombres;1 de julio de 2021;5.673,660329
43 años;20 Gipuzkoa;Mujeres;1 de julio de 2021;5.646,856444
43 años;17 Girona;Hombres;1 de julio de 2021;6.627,067064
43 años;17 Girona;Mujeres;1 de julio de 2021;6.472,377319
43 años;18 Granada;Hombres;1 de julio de 2021;7.517,392060
43 años;18 Granada;Mujeres;1 de julio de 2021;7.225,840341
43 años;19 Guadalajara;Hombres;1 de julio de 2021;2.576,771248
43 años;19 Guadalajara;Mujeres;1 de julio de 2021;2.409,707169
43 años;21 Huelva;Hombres;1 de julio de 2021;4.605,928666
43 años;21 Huelva;Mujeres;1 de julio de 2021;4.659,403807
43 años;22 Huesca;Hombres;1 de julio de 2021;1.911,554081
43 años;22 Huesca;Mujeres;1 de julio de 2021;1.685,361603
43 años;23 Jaén;Hombres;1 de julio de 2021;4.481,380898
43 años;23 Jaén;Mujeres;1 de julio de 2021;4.364,133677
